HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.HITId,Input.HITTypeId,Input.Title,Input.Description,Input.Keywords,Input.Reward,Input.CreationTime,Input.MaxAssignments,Input.RequesterAnnotation,Input.AssignmentDurationInSeconds,Input.AutoApprovalDelayInSeconds,Input.Expiration,Input.NumberOfSimilarHITs,Input.LifetimeInSeconds,Input.AssignmentId,Input.WorkerId,Input.AssignmentStatus,Input.AcceptTime,Input.SubmitTime,Input.AutoApprovalTime,Input.ApprovalTime,Input.RejectionTime,Input.RequesterFeedback,Input.WorkTimeInSeconds,Input.LifetimeApprovalRate,Input.Last30DaysApprovalRate,Input.Last7DaysApprovalRate,Input.attr_id,Input.attr_name,Input.attr_desc,Input.ex_adj,Input.adj_1,Input.adj_2,Input.adj_3,Input.adj_4,Input.adj_5,Input.adj_6,Input.adj_7,Input.adj_8,Input.adj_9,Input.adj_10,Input.pos_qual_ctrl_1,Input.pos_qual_ctrl_2,Input.pos_qual_ctrl_3,Input.pos_qual_ctrl_4,Input.pos_qual_ctrl_5,Input.neg_qual_ctrl,Input.aadj_1,Input.aadj_10,Input.aadj_2,Input.aadj_3,Input.aadj_4,Input.aadj_5,Input.aadj_6,Input.aadj_7,Input.aadj_8,Input.aadj_9,Input.aneg_qual_ctrl,Input.apos_qual_ctrl_1,Input.apos_qual_ctrl_2,Input.apos_qual_ctrl_3,Input.apos_qual_ctrl_4,Input.apos_qual_ctrl_5,Input.appeal,Answer.ruling.label,Approve,Reject
3V0TR1NRVCBQDW8QUMP8NPP59WW4AZ,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,37QW5D2ZRJVYJDFGDR6EDLVW3Y6S8R,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:17:30 PDT 2019,Thu Apr 25 11:21:05 PDT 2019,Sun Apr 28 11:21:05 PDT 2019,,,,215,100% (59/59),100% (59/59),100% (59/59),3RBI0I35XE322287IV2VKLMH9MYY3I,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,3YDGXNSEOZUARCXMV7ELJXM90US48M,ARYYSG1HT2UDX,Approved,Wed Jan 16 18:25:40 PST 2019,Wed Jan 16 18:26:24 PST 2019,Sat Jan 19 18:26:24 PST 2019,2019-01-20 02:26:37 UTC,,,44,100% (330/330),100% (330/330),100% (330/330),position.n.01,position,the particular portion of space occupied by something,"semi-upright, weeping, decumbent, statant, governing",courteous,favourable,fashionable,deliberate,bright,clear,succinct,plentiful,unceasing,preliminary,paramount,lower-class,right-handed,semi-upright,governing,unmindful,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3V0TR1NRVCBQDW8QUMP8NPP59WW4AZ,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3GDTJDAPVXKVLI2BTUAS1CWQB9Q8MX,A3O51JVRKYX9XV,Approved,Thu Apr 25 14:04:43 PDT 2019,Thu Apr 25 14:06:04 PDT 2019,Sun Apr 28 14:06:04 PDT 2019,,,,81,100% (11/11),100% (11/11),100% (11/11),3RBI0I35XE322287IV2VKLMH9MYY3I,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,3YDGXNSEOZUARCXMV7ELJXM90US48M,ARYYSG1HT2UDX,Approved,Wed Jan 16 18:25:40 PST 2019,Wed Jan 16 18:26:24 PST 2019,Sat Jan 19 18:26:24 PST 2019,2019-01-20 02:26:37 UTC,,,44,100% (330/330),100% (330/330),100% (330/330),position.n.01,position,the particular portion of space occupied by something,"semi-upright, weeping, decumbent, statant, governing",courteous,favourable,fashionable,deliberate,bright,clear,succinct,plentiful,unceasing,preliminary,paramount,lower-class,right-handed,semi-upright,governing,unmindful,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3V0TR1NRVCBQDW8QUMP8NPP59WW4AZ,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3PW9OPU9PTTN3EEXKRIT7TVKRYZ21C,A23441R746K5OU,Approved,Wed Apr 24 23:31:18 PDT 2019,Wed Apr 24 23:32:11 PDT 2019,Sat Apr 27 23:32:11 PDT 2019,,,,53,100% (23/23),100% (23/23),100% (23/23),3RBI0I35XE322287IV2VKLMH9MYY3I,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:44 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:44 PST 2019,,,3YDGXNSEOZUARCXMV7ELJXM90US48M,ARYYSG1HT2UDX,Approved,Wed Jan 16 18:25:40 PST 2019,Wed Jan 16 18:26:24 PST 2019,Sat Jan 19 18:26:24 PST 2019,2019-01-20 02:26:37 UTC,,,44,100% (330/330),100% (330/330),100% (330/330),position.n.01,position,the particular portion of space occupied by something,"semi-upright, weeping, decumbent, statant, governing",courteous,favourable,fashionable,deliberate,bright,clear,succinct,plentiful,unceasing,preliminary,paramount,lower-class,right-handed,semi-upright,governing,unmindful,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3V7ICJJAZCPVW6DI00P4I09BREH4BU,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,33UKMF931CTIWXKJ5PMZEMN5JU4TT5,A21CNDWV70DK3G,Approved,Thu Apr 25 09:14:06 PDT 2019,Thu Apr 25 09:20:56 PDT 2019,Sun Apr 28 09:20:56 PDT 2019,,,,410,100% (12/12),100% (12/12),100% (12/12),33W1NHWFYHL769G6TWA5G5ZH9FFZTR,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3I33IC7ZWF2E7MBEORFBM9V662O2AG,A3GS6QRW0NDZV9,Approved,Wed Jan 16 11:40:19 PST 2019,Wed Jan 16 11:40:57 PST 2019,Sat Jan 19 11:40:57 PST 2019,2019-01-19 19:41:37 UTC,,,38,100% (25/25),100% (25/25),100% (25/25),solidity.n.02,solidity,state of having the interior filled with matter,"tube-shaped, fistular, sunken, solid, vasiform",spoiled,stupid,young,headstrong,alien,strange,reliable,truthful,succinct,unceasing,fistular,vasiform,hollow,cavernous,cannular,echt,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3V7ICJJAZCPVW6DI00P4I09BREH4BU,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3JRJSWSMQKUB8X4S0FRDXNJ6ML73EB,A3O51JVRKYX9XV,Approved,Thu Apr 25 13:53:12 PDT 2019,Thu Apr 25 13:53:28 PDT 2019,Sun Apr 28 13:53:28 PDT 2019,,,,16,100% (11/11),100% (11/11),100% (11/11),33W1NHWFYHL769G6TWA5G5ZH9FFZTR,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3I33IC7ZWF2E7MBEORFBM9V662O2AG,A3GS6QRW0NDZV9,Approved,Wed Jan 16 11:40:19 PST 2019,Wed Jan 16 11:40:57 PST 2019,Sat Jan 19 11:40:57 PST 2019,2019-01-19 19:41:37 UTC,,,38,100% (25/25),100% (25/25),100% (25/25),solidity.n.02,solidity,state of having the interior filled with matter,"tube-shaped, fistular, sunken, solid, vasiform",spoiled,stupid,young,headstrong,alien,strange,reliable,truthful,succinct,unceasing,fistular,vasiform,hollow,cavernous,cannular,echt,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3V7ICJJAZCPVW6DI00P4I09BREH4BU,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3X65QVEQI3WDR3A3AUPI3LDK1VMLCF,A3O8K08MXAW5C6,Approved,Thu Apr 25 16:20:32 PDT 2019,Thu Apr 25 16:20:51 PDT 2019,Sun Apr 28 16:20:51 PDT 2019,,,,19,100% (59/59),100% (59/59),100% (59/59),33W1NHWFYHL769G6TWA5G5ZH9FFZTR,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:30 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:30 PST 2019,,,3I33IC7ZWF2E7MBEORFBM9V662O2AG,A3GS6QRW0NDZV9,Approved,Wed Jan 16 11:40:19 PST 2019,Wed Jan 16 11:40:57 PST 2019,Sat Jan 19 11:40:57 PST 2019,2019-01-19 19:41:37 UTC,,,38,100% (25/25),100% (25/25),100% (25/25),solidity.n.02,solidity,state of having the interior filled with matter,"tube-shaped, fistular, sunken, solid, vasiform",spoiled,stupid,young,headstrong,alien,strange,reliable,truthful,succinct,unceasing,fistular,vasiform,hollow,cavernous,cannular,echt,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3X2LT8FDHYRO3AYV7UBDMQ2131UW88,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3VHHR074H6Q7FMF7JDH7NZL60KSL7J,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:34:18 PDT 2019,Thu Apr 25 11:34:39 PDT 2019,Sun Apr 28 11:34:39 PDT 2019,,,,21,100% (59/59),100% (59/59),100% (59/59),37MQ8Z1JQEWDHKCOEVOQ1BHP38YY27,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:43 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:43 PST 2019,,,3TVRFO09GKFW4L5F97PULD5DDP4XLO,A2UF2FRGVW4T89,Approved,Wed Jan 16 14:24:22 PST 2019,Wed Jan 16 15:01:18 PST 2019,Sat Jan 19 15:01:18 PST 2019,2019-01-19 23:01:41 UTC,,,2216,98% (369/378),100% (126/126),100% (125/125),substantiality.n.01,substantiality,the quality of being substantial or having substance,"nonmaterial, immaterial, aeriform, wraithlike, airy",bodily,responsible,bright,illuminated,aspirational,bereft,extension,noble,meritorious,suspicious,real,airy,unsubstantial,unreal,nonmaterial,curt,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3X2YVV51PWD6SAEA892Y7GFTPVP1WU,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,31JLPPHS2X3XKOHHUTU92ZDKQND3OF,A3O51JVRKYX9XV,Approved,Thu Apr 25 13:55:10 PDT 2019,Thu Apr 25 14:04:38 PDT 2019,Sun Apr 28 14:04:38 PDT 2019,,,,568,100% (11/11),100% (11/11),100% (11/11),3EPG8DX9LKQB733A5RU5MRRPJDMP55,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3Q5C1WP23M1ACVH1AROG9F5FMI451R,A19TL7AJ0FB1JG,Approved,Wed Jan 16 11:21:13 PST 2019,Wed Jan 16 11:22:38 PST 2019,Sat Jan 19 11:22:38 PST 2019,2019-01-19 19:22:39 UTC,,,85,100% (217/217),100% (1/1),100% (1/1),thoughtfulness.n.03,thoughtfulness,the trait of thinking carefully before acting,"reflective, unthinking, excogitative, pensive, well_thought_out",clear,proscribed,solitary,crushed,discernible,sinister,unrecognised,chilled,noble,monotonous,reflective,unthoughtful,meditative,thoughtless,considerate,plundering,No,No,Naa,No,Naa,No,No,Naa,Naa,Yes,No,Yes,No,No,No,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3X2YVV51PWD6SAEA892Y7GFTPVP1WU,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,36NEMU28XIM6BJYTRXQYFSZCTGUMWR,A3O8K08MXAW5C6,Approved,Thu Apr 25 16:02:44 PDT 2019,Thu Apr 25 16:03:18 PDT 2019,Sun Apr 28 16:03:18 PDT 2019,,,,34,100% (59/59),100% (59/59),100% (59/59),3EPG8DX9LKQB733A5RU5MRRPJDMP55,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3Q5C1WP23M1ACVH1AROG9F5FMI451R,A19TL7AJ0FB1JG,Approved,Wed Jan 16 11:21:13 PST 2019,Wed Jan 16 11:22:38 PST 2019,Sat Jan 19 11:22:38 PST 2019,2019-01-19 19:22:39 UTC,,,85,100% (217/217),100% (1/1),100% (1/1),thoughtfulness.n.03,thoughtfulness,the trait of thinking carefully before acting,"reflective, unthinking, excogitative, pensive, well_thought_out",clear,proscribed,solitary,crushed,discernible,sinister,unrecognised,chilled,noble,monotonous,reflective,unthoughtful,meditative,thoughtless,considerate,plundering,No,No,Naa,No,Naa,No,No,Naa,Naa,Yes,No,Yes,No,No,No,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3X52SWXE0ZEQFDO8O6RIOCYKTSFWCE,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3TOK3KHVJWRFL7I4W5XZFGP0VPXO73,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:40:15 PDT 2019,Thu Apr 25 11:40:49 PDT 2019,Sun Apr 28 11:40:49 PDT 2019,,,,34,100% (59/59),100% (59/59),100% (59/59),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,39N5ACM9HENWUA2FYJCNMRSFBWL9PM,A3P57IUDHUKNCE,Approved,Wed Jan 16 15:34:25 PST 2019,Wed Jan 16 15:37:05 PST 2019,Sat Jan 19 15:37:05 PST 2019,2019-01-19 23:37:37 UTC,,,160,100% (100/100),100% (91/91),100% (91/91),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3XAOZ9UYR1018DIOW03SFRX71U81QQ,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3IX2EGZR7ESB2FBMP630C1ZEX7GRJL,A21CNDWV70DK3G,Approved,Thu Apr 25 09:13:33 PDT 2019,Thu Apr 25 09:14:06 PDT 2019,Sun Apr 28 09:14:06 PDT 2019,,,,33,100% (12/12),100% (12/12),100% (12/12),3OZ4VAIBEXFWJMFRG57YTTZCN2IJV6,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3SPJ0334213F907PBIZJOCZUB4GYJC,A2M5VW97GIYLHB,Approved,Wed Jan 16 11:54:20 PST 2019,Wed Jan 16 11:54:46 PST 2019,Sat Jan 19 11:54:46 PST 2019,2019-01-19 19:55:37 UTC,,,26,100% (93/93),100% (51/51),100% (51/51),ambition.n.02,ambition,a strong drive for success,"unambitious, pushy, determined, enterprising, shiftless",dazzling,static,truthful,multifaceted,conceivable,unlinked,crowded,inhumane,discernible,user-friendly,shiftless,enterprising,unambitious,driven,determined,long-staple,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
3XAOZ9UYR1018DIOW03SFRX71U81QQ,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3R9WASFE22P4Z4BHGX6SJ69LDHMFZ3,A3O8K08MXAW5C6,Approved,Thu Apr 25 16:14:48 PDT 2019,Thu Apr 25 16:15:08 PDT 2019,Sun Apr 28 16:15:08 PDT 2019,,,,20,100% (59/59),100% (59/59),100% (59/59),3OZ4VAIBEXFWJMFRG57YTTZCN2IJV6,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3SPJ0334213F907PBIZJOCZUB4GYJC,A2M5VW97GIYLHB,Approved,Wed Jan 16 11:54:20 PST 2019,Wed Jan 16 11:54:46 PST 2019,Sat Jan 19 11:54:46 PST 2019,2019-01-19 19:55:37 UTC,,,26,100% (93/93),100% (51/51),100% (51/51),ambition.n.02,ambition,a strong drive for success,"unambitious, pushy, determined, enterprising, shiftless",dazzling,static,truthful,multifaceted,conceivable,unlinked,crowded,inhumane,discernible,user-friendly,shiftless,enterprising,unambitious,driven,determined,long-staple,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3XJOUITW8W02HXUXYJN2LXG2TDYTQQ,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:45 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:45 PDT 2019,,,3W2LOLRXLEO6DZH47R3CDGZRCWHKRE,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:25:28 PDT 2019,Thu Apr 25 11:25:47 PDT 2019,Sun Apr 28 11:25:47 PDT 2019,,,,19,100% (59/59),100% (59/59),100% (59/59),3OZ4VAIBEXFWJMFRG57YTTZCN2IJV6,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,30JNVC0OR9KA9SLDW8F4ZDGDZ3FQHG,A3KA3A3M7LPMPA,Approved,Wed Jan 16 10:59:54 PST 2019,Wed Jan 16 11:00:43 PST 2019,Sat Jan 19 11:00:43 PST 2019,2019-01-19 19:01:37 UTC,,,49,100% (41/41),100% (40/40),100% (40/40),ambition.n.02,ambition,a strong drive for success,"unambitious, pushy, determined, enterprising, shiftless",dazzling,static,truthful,multifaceted,conceivable,unlinked,crowded,inhumane,discernible,user-friendly,shiftless,enterprising,unambitious,driven,determined,long-staple,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,"I tried to do the best I could, but the set up was more than a little confusing.","No, the task should not have been rejected",,
3ZCC2DXSD9D77LKDZZRV60BJ7OXYYN,3ML4SXAKAMVGJ3SDANRCJODH3ETB95,Review HIT Appeals (4/24 test),Review rejected HITs with appeals and decide whether the HIT should have been rejected,"nets213, turkish, judge",$0.01 ,Wed Apr 24 13:33:46 PDT 2019,3,BatchId:235451;OriginalHitTemplateId:921587277;,3600,259200,Wed May 01 13:33:46 PDT 2019,,,3TXD01ZLD7QDFPKIQTB1BAXFM9VU42,A3O8K08MXAW5C6,Approved,Thu Apr 25 11:09:21 PDT 2019,Thu Apr 25 11:11:02 PDT 2019,Sun Apr 28 11:11:02 PDT 2019,,,,101,100% (59/59),100% (59/59),100% (59/59),3MXX6RQ9EV5TBKZARMBVHZLBJHRP40,36G9MO4VB6XKWCIMWHTV1EX0RZ8A3N,Adjectives and Attribute Matching,"Determine if adjectives such as ""hot"" and ""pretty"" belong to attributes such as ""temperature"" and ""beauty.""","Research, Linguistics, Adjectives",$0.10 ,Wed Jan 16 10:51:18 PST 2019,3,BatchId:3501467;OriginalHitTemplateId:928390909;,3600,259200,Wed Jan 23 10:51:18 PST 2019,,,3E47SOBEYQW6BMMEX8WUFKSBV1HICK,A2S09R2TB55WBN,Approved,Wed Jan 16 12:17:15 PST 2019,Wed Jan 16 12:18:04 PST 2019,Sat Jan 19 12:18:04 PST 2019,2019-01-19 20:18:37 UTC,,,49,100% (10/10),100% (10/10),100% (10/10),similarity.n.01,similarity,the quality of being similar,"mistakable, kindred, confusable, correspondent, corresponding",lawful,unrecognised,invisible,crushed,tight,inside,honourable,user-friendly,static,damaged,confusable,akin,correspondent,corresponding,quasi,seductive,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,"I tried to do the best I could, but the set up was more than a little confusing.","Yes, the task should have been rejected",,
